7719818,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075cb8a,2.4.3.1_01_02,(2) План второго этажа,1,Несущие колонны,Family Type: 550x550, Family: Колонна бетонная_Квадратная_ADSK_2,550x550,3080.0000,4 м²,0.93 м³,-100.0000,-320.0000,0,0
7719820,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075cb8c,2.4.3.1_01_02,(2) План второго этажа,1,Несущие колонны,Family Type: 550x550, Family: Колонна бетонная_Квадратная_ADSK_2,550x550,3080.0000,4 м²,0.93 м³,-100.0000,-320.0000,0,0
7719971,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075cc23,2.4.3.1_01_02,(2) План второго этажа,1,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3300.0000,3 м²,0.53 м³,-320.0000,-320.0000,0,0
7719973,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075cc25,2.4.3.1_01_02,(2) План второго этажа,1,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3080.0000,3 м²,0.49 м³,-100.0000,-320.0000,0,0
7720131,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075ccc3,2.4.3.1_02_02,(2) План второго этажа,2,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3080.0000,3 м²,0.49 м³,-100.0000,-320.0000,0,0
7720177,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075ccf1,2.4.3.1_02_02,(2) План второго этажа,2,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3080.0000,3 м²,0.49 м³,-100.0000,-320.0000,0,0
7720181,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075ccf5,2.4.3.1_02_02,(2) План второго этажа,2,Несущие колонны,Family Type: 600x400, Family: Колонна бетонная_Квадратная_ADSK_2,600x400,3180.0000,3 м²,0.74 м³,-100.0000,-220.0000,0,0
7720211,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075cd13,2.4.3.1_02_02,(2) План второго этажа,2,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3080.0000,3 м²,0.49 м³,-100.0000,-320.0000,0,0
7720213,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075cd15,2.4.3.1_02_02,(2) План второго этажа,2,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3080.0000,3 м²,0.49 м³,-100.0000,-320.0000,0,0
7725187,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e083,2.4.3.1_01_03,(3) План третьего этажа,1,Несущие колонны,Family Type: 500x500, Family: Колонна бетонная_Квадратная_ADSK_2,500x500,3080.0000,3 м²,0.77 м³,-100.0000,-320.0000,0,0
