7466924,2c8b4059-af85-4fe5-a1b9-0f2adeaed4bb-0071efac,,(5) План пятого этажа,1,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7466925,2c8b4059-af85-4fe5-a1b9-0f2adeaed4bb-0071efad,,(5) План пятого этажа,1,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7466926,2c8b4059-af85-4fe5-a1b9-0f2adeaed4bb-0071efae,,(5) План пятого этажа,1,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7466927,2c8b4059-af85-4fe5-a1b9-0f2adeaed4bb-0071efaf,,(5) План пятого этажа,1,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7466928,2c8b4059-af85-4fe5-a1b9-0f2adeaed4bb-0071efb0,,(5) План пятого этажа,1,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7466929,2c8b4059-af85-4fe5-a1b9-0f2adeaed4bb-0071efb1,,(5) План пятого этажа,2,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7466930,2c8b4059-af85-4fe5-a1b9-0f2adeaed4bb-0071efb2,,(5) План пятого этажа,1,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7466931,2c8b4059-af85-4fe5-a1b9-0f2adeaed4bb-0071efb3,,(5) План пятого этажа,2,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7466932,2c8b4059-af85-4fe5-a1b9-0f2adeaed4bb-0071efb4,,(5) План пятого этажа,1,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7466933,2c8b4059-af85-4fe5-a1b9-0f2adeaed4bb-0071efb5,,(5) План пятого этажа,2,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
